"ensembl_gene_id","logFC","AveExpr","P.Value","adj.P.Val"
"ENSG00000003402",0.38413122115784,7.94869080131003,2.79628144939901e-05,0.00581050208657179
"ENSG00000003436",0.0375949092954502,2.89075894428489,0.922805341840789,0.973151328062159
"ENSG00000003509",0.244719036792433,4.66745999923693,0.00848521608714014,0.116126730572168
"ENSG00000003756",-0.0681911511433638,8.09496525802615,0.494723962877066,0.766320642204318
"ENSG00000003987",0.11081664328608,-1.51840850164704,0.815461040627921,0.931774545058668
"ENSG00000003989",-0.349506325568681,2.08836371219379,0.496654676313134,0.767685125381402
"ENSG00000004059",0.0571314725765439,3.65492440285972,0.658473443392886,0.857674481036428
"ENSG00000004139",0.154921400074532,4.95445561210965,0.341272976088084,0.660215129492819
"ENSG00000004142",0.161429391032295,4.92144226020568,0.120295470237665,0.425599557491484
"ENSG00000004399",-0.195555855844271,6.6850718049961,0.316871776774574,0.639940528393346
"ENSG00000004455",-0.0119668041911174,6.07499956156203,0.893217928875274,0.962636995879081
"ENSG00000004468",-0.0159063042421626,0.0518625184600848,0.967426766353462,0.988620738265897
"ENSG00000004478",0.197265909705052,4.94152395409706,0.131286746186794,0.442356315308024
"ENSG00000004487",0.0782582714684533,6.19462129980608,0.494937115116789,0.766320642204318
"ENSG00000004534",-0.123634869990051,6.95971085531893,0.322225311575672,0.644466000511525
"ENSG00000004660",-0.0550472666619333,3.80996958779082,0.790373281523086,0.918923294594453
"ENSG00000004700",0.0961738691970991,4.81894127667993,0.585132873186887,0.818831068323065
"ENSG00000004766",-0.0107663097331482,5.15224425938379,0.913346428463424,0.969209738803669
"ENSG00000004776",-0.744790689436027,2.64225883976313,0.0376171323377398,0.251454939661378
"ENSG00000004777",-0.136174065780523,4.5515434751814,0.428201126741198,0.722207882107623
"ENSG00000004779",0.465616714670997,2.7029209950576,0.000633634285307476,0.0283366431716701
"ENSG00000004799",-0.258648952139675,1.86879683143885,0.530189781813284,0.787120817602269
"ENSG00000004809",-0.789928329317482,-2.43336146176296,0.0393746260808336,0.256825628644642
"ENSG00000004838",0.831069059100552,-0.376706082315233,0.054543315925141,0.299137101522744
"ENSG00000004846",-0.275401683998636,-1.96627762314435,0.573958219132817,0.812085694839358
"ENSG00000004848",-0.0687267885047804,-0.91205408092175,0.894732769890161,0.963236423196354
"ENSG00000004864",-0.0330818942580974,4.17296333862029,0.780512629040569,0.913467228819525
"ENSG00000004866",0.107512177098824,4.46475824591447,0.379401702151518,0.687357267126828
"ENSG00000004897",-0.197626715781156,6.76206288659868,0.0674780975253509,0.33042061291373
"ENSG00000004939",-0.459256634515959,-2.01588931566623,0.294720439680907,0.619601037435136
"ENSG00000004961",-0.0295715037930684,2.38252376171393,0.870887489985977,0.954331308700087
"ENSG00000004975",0.0768370308528491,5.45506619313612,0.460979222454635,0.744124874911043
"ENSG00000005001",0.11184573858628,-1.6386338570245,0.837903826440493,0.939971620703756
"ENSG00000005007",0.0643756344737352,6.14560182176455,0.514242415585045,0.777547786182331
"ENSG00000005020",-0.382510141453007,3.40791561460413,0.371591125449587,0.682125012126885
"ENSG00000005022",0.176339985729041,4.66133088191943,0.302355646917328,0.627032078678697
"ENSG00000005059",0.311506030455012,3.00385375444861,0.141972158051917,0.459363379808777
"ENSG00000005073",0.757505228843421,0.0191769068421078,0.170657640011762,0.498922953362708
"ENSG00000005075",0.154685480326638,1.99799441416034,0.372342099691849,0.682894778042839
"ENSG00000005100",0.00352637977928713,5.15154152540252,0.969758429823234,0.989373322992621
"ENSG00000005102",-0.550088378385046,3.03919994631169,0.232673099523083,0.563279907843921
"ENSG00000005108",-0.802235401201546,3.44732777153822,0.0433158571472886,0.268894172726646
"ENSG00000005156",0.269438708994496,5.8214061340843,0.012286624704548,0.141958493668294
"ENSG00000005175",0.14710931620729,4.1338144462426,0.225497740745389,0.554796999351973
"ENSG00000005187",1.34722809331606,1.66659532038576,0.00282171221030984,0.0638918499536524
"ENSG00000005189",0.399338381353709,1.71141354538683,0.178745807667713,0.507842566592509
"ENSG00000005194",0.166652713482085,3.90625624154614,0.226954433163425,0.556205245113296
"ENSG00000005206",0.0994211491493891,5.21008023399289,0.491144329262761,0.76331518969625
"ENSG00000005238",-0.0418721905821204,4.20309610454631,0.747558799915767,0.900212258018452
"ENSG00000005243",-0.753635988981367,2.05762666003153,0.0473245349289236,0.279961564520264
"ENSG00000005249",0.0881031637173776,4.71658890397982,0.724179524175175,0.889733897820301
"ENSG00000005302",0.198483062940568,4.6345995020198,0.0838136435830939,0.365472484865362
"ENSG00000005339",0.0348455111073423,7.90720292025486,0.707201761022454,0.881961528613945
"ENSG00000005379",1.2063953947345,2.40686589052065,0.0271439726554274,0.21535589613914
"ENSG00000005381",-0.51096215324013,-2.51977017374754,0.177112369057613,0.505747555987209
"ENSG00000005421",-0.894574282496996,-2.42140187120243,0.0230317804151233,0.197713054140672
"ENSG00000005436",0.315718691376008,5.12627568034069,0.0196102758471082,0.1811986825642
"ENSG00000005448",0.281252091937152,1.88409863845517,0.316319592717797,0.639624466628833
"ENSG00000005469",0.206853244572888,4.17827800797733,0.0804617593536345,0.357477318615182
"ENSG00000005471",-0.186461931544091,0.805878240150364,0.651447795402815,0.854203304227492
"ENSG00000005483",0.0399577822774771,7.61117057939955,0.60886322990356,0.832226145832478
"ENSG00000005486",0.232476880757426,4.29650566964633,0.143337258935092,0.461376638928289
"ENSG00000005513",-0.250227771167715,4.88902313420094,0.433958437284245,0.726046872852762
"ENSG00000005700",-0.186339694247403,6.56581759067452,0.0633392117690499,0.321268708357794
"ENSG00000005801",-0.0275511182725223,4.61110584259664,0.831836663904004,0.937839178354076
"ENSG00000005810",-0.277001713709311,7.66913747519872,0.00478466494522046,0.0843545106695894
"ENSG00000005812",-0.176398079000557,5.32700046841707,0.120449499438685,0.425812444703954
"ENSG00000005844",0.643389076917854,0.227302757218223,0.183370729091526,0.512518101304161
"ENSG00000005882",0.034111899086272,4.87543444467444,0.778994227074038,0.912917852684744
"ENSG00000005884",0.226200892868555,4.71306264077121,0.35517091254087,0.670046947832491
"ENSG00000005889",0.145861331900578,6.44216352527342,0.19072465781642,0.52057714934531
"ENSG00000005893",-0.23293882981223,5.90798611953474,0.082734567979511,0.363655364923344
"ENSG00000005955",-0.0153793318493797,5.81660150734658,0.862054827871037,0.951009532843569
"ENSG00000005961",-0.078901294585754,1.64709440919952,0.806403578530763,0.926989519053459
"ENSG00000005981",-0.852699589579493,-2.26878938294349,0.0301433867308933,0.226167124190517
"ENSG00000006007",0.260587337258649,4.7160959586097,0.0516911305090269,0.292225976072512
"ENSG00000006015",-0.0626806577050415,3.16711902796616,0.658914726762719,0.857821262845516
"ENSG00000006016",0.581244959169385,6.22788294329426,0.00326947540217331,0.068830928014354
"ENSG00000006025",0.108875045890995,3.91480477057797,0.468760460410879,0.748131464057092
"ENSG00000006042",0.161832195183991,5.49334825329175,0.201157908921644,0.530444238946107
"ENSG00000006047",0.29340723252061,3.65429008352964,0.266512223803876,0.595430830939371
"ENSG00000006062",-0.0480252544533196,3.8121204028388,0.804907865176402,0.926330397915708
"ENSG00000006071",0.272841331827302,-0.13518099994619,0.587360328438809,0.820135188532076
"ENSG00000006074",0.0136228563243944,-1.99639440719817,0.976911582046088,0.991887734982341
"ENSG00000006075",0.616570170003963,-0.896244736198455,0.2037839955476,0.533003291492686
"ENSG00000006114",-0.0885870853300082,6.57849130464822,0.25913001894346,0.588749345102074
"ENSG00000006116",-0.545234174303908,-2.92992222663261,0.110276411251836,0.411445325125033
"ENSG00000006118",0.208828537128237,5.57993724702977,0.312908461018607,0.63607506664084
"ENSG00000006125",-0.142469396346312,7.4538166743052,0.0935603281825398,0.384661138278623
"ENSG00000006128",-0.15870990020861,-2.67268825022631,0.654466383797882,0.855717107845137
"ENSG00000006194",0.303350704231311,5.51557689886167,0.00209331365938579,0.054843206084832
"ENSG00000006210",-0.155960578626361,3.1701806113363,0.584411815964369,0.81845315853095
"ENSG00000006282",0.0425423500508491,4.93719628006936,0.800997127249044,0.924365897950069
"ENSG00000006283",-0.0718437588100452,7.33164883482565,0.739204448377178,0.895978461540438
"ENSG00000006327",-0.371034067445307,2.56369047460111,0.317377394370534,0.640357576411518
"ENSG00000006377",-1.05315316744168,1.40249986082753,0.0654862066155072,0.325827093818447
"ENSG00000006432",0.402273131968907,3.08678868532215,0.239927937947473,0.570499510732718
"ENSG00000006451",0.0811523405480046,5.04901205661713,0.569338133557131,0.809667542109132
"ENSG00000006453",-0.324173596352701,3.93158979982802,0.149187914656034,0.469652230545327
"ENSG00000006459",0.211106653592708,5.67193181775569,0.164327583925889,0.491174209067335
"ENSG00000006468",0.0704098471663681,5.27134524738406,0.708944421597092,0.882671731330346
"ENSG00000006530",0.0841302531728949,4.96601136874405,0.44312023151715,0.731311731410146
"ENSG00000006534",-0.370585508083284,0.583497652284458,0.461190792918437,0.744124874911043
"ENSG00000006555",-0.048147852924905,-0.113686477608192,0.925749973021532,0.974057439434854
"ENSG00000006576",-0.075638045703755,5.89966984733882,0.546414036266244,0.797892187204026
"ENSG00000006607",0.28525036555023,5.9751953180622,0.0020160192423044,0.0537493239909578
"ENSG00000006611",0.300787550869783,1.39662975819646,0.563643502913503,0.807064763064939
"ENSG00000006625",0.194091822843547,3.42198002667241,0.234712970621978,0.565126556877976
"ENSG00000006634",0.692113702566094,3.23462228798729,4.02997404074584e-05,0.00707216820957222
"ENSG00000006638",-0.210418865662179,2.36257876216394,0.548148935886427,0.798516901596676
"ENSG00000006652",0.260211677901429,4.82734662370785,0.0797856269907375,0.356443711787299
"ENSG00000006695",0.0798179806313135,3.09049017193453,0.567715948650066,0.809093427209935
"ENSG00000006704",0.200398222293304,4.82366096715959,0.161529562445843,0.487525914107806
"ENSG00000006712",-0.195642237999659,4.04686273148822,0.0899866271114009,0.378198602151805
"ENSG00000006715",-0.032009782287327,6.62235724734669,0.699977334176904,0.878108807485575
"ENSG00000006740",-0.103228054802221,3.89603868293616,0.579737193827005,0.816485210739078
"ENSG00000006744",0.0259732229284972,4.95881877303745,0.848137236923758,0.945063421563032
"ENSG00000006747",0.198384754799158,-0.0858195046868879,0.617211535135111,0.836646772325886
"ENSG00000006756",0.364390171243343,4.81735262030475,0.13792641291083,0.453074808605465
"ENSG00000006757",0.690471654706786,2.90396464032771,0.00051957560174215,0.0257508621328216
"ENSG00000006788",-0.429978169096447,-2.59347868720268,0.309564392735769,0.63277756157657
"ENSG00000006831",0.0708681804304526,5.57024003087775,0.508987042621252,0.774765771246049
"ENSG00000006837",-0.300208050336372,2.62573137492534,0.0399347189299656,0.258578254993481
"ENSG00000007001",0.580070115672018,0.0803620418566377,0.136812501139772,0.451853080990745
"ENSG00000007038",-0.477352619888249,1.28039984611216,0.346881012312196,0.664450716352276
"ENSG00000007047",0.0469372595056491,4.94995505429936,0.654840808773631,0.855962624519904
"ENSG00000007062",-0.149469752567988,1.59280897023834,0.786548030088785,0.917174314537785
"ENSG00000007080",-0.0663273153137348,2.14821905993076,0.695992137757828,0.876319115653683
"ENSG00000007129",-0.120737707712586,-2.38497474485633,0.755854437507695,0.904119199594449
"ENSG00000007168",-0.0563124520687555,7.6100247144407,0.52292259434587,0.782458000257746
"ENSG00000007171",-0.850344879932433,0.105070340148101,0.0208854924450803,0.187199206403533
"ENSG00000007174",0.483789552784504,0.158399165637789,0.394645753526682,0.698082557822704
"ENSG00000007202",0.119603674282272,7.80871530142032,0.185872210541182,0.515209798467128
"ENSG00000007216",-0.584426146782336,-2.64942156080706,0.129421236111713,0.439776905388772
"ENSG00000007237",-0.354108707971422,5.00402402185847,0.282252644325615,0.60984436245269
"ENSG00000007255",-0.175487243981472,1.3708571506352,0.494725013221537,0.766320642204318
"ENSG00000007264",0.538307350037549,0.244521914895866,0.200780778361264,0.529885848805105
"ENSG00000007312",-0.5482175908578,-0.849706408668371,0.287212174376281,0.613995959262212
"ENSG00000007314",-1.05649326465449,-0.72427339192335,0.0214748884147454,0.19043024566414
"ENSG00000007341",-0.0245625745069812,5.21779096122069,0.779974778548224,0.913325071317934
"ENSG00000007350",-0.817024707378541,-2.20286625613322,0.0785224309464578,0.353805085952177
"ENSG00000007372",-0.432129697680873,0.954729229487145,0.412899866013924,0.710906573928104
"ENSG00000007376",0.365228728038052,2.52337079870636,0.0583823840548585,0.308969060449881
"ENSG00000007384",-0.253257421837703,4.77144182319677,0.185758877535425,0.515209798467128
"ENSG00000007392",0.1097574949746,6.76640742308942,0.228656755319862,0.558029902865516
"ENSG00000007402",-0.0937221945934274,3.69658072948757,0.772438892615471,0.910237667373827
"ENSG00000007516",1.21722971244928,4.53621058490366,0.000193355864125711,0.0146611141430807
"ENSG00000007520",0.163150891198666,2.48385661822583,0.337488071502106,0.656760279836919
"ENSG00000007541",0.386053936152195,5.27045986832706,0.029400519808875,0.223675670686804
"ENSG00000007545",0.0414765741194055,5.14526074157228,0.694488258106356,0.875621346637939
"ENSG00000007866",0.0624719094997027,4.08540413172147,0.740936386771225,0.896759993921318
"ENSG00000007908",-1.25615526088853,-1.39562459936229,0.0153893379279053,0.15859635864711
"ENSG00000007923",0.00717318247775738,4.89610725466976,0.946458987969668,0.982367120854203
"ENSG00000007933",-0.24971975208004,-1.20393036752155,0.610784143939092,0.83266357253209
"ENSG00000007944",0.147664761913706,3.47893212282402,0.518386561155359,0.779632971908878
"ENSG00000007968",1.22595250865289,1.98899857256074,0.000270851950027676,0.0179388343837065
"ENSG00000008018",0.00439615327530171,4.75908687016039,0.962663505760722,0.987312082944575
"ENSG00000008056",-0.277197228778105,-0.589712220080231,0.438797828472431,0.728724036901229
"ENSG00000008083",-0.0638424063788323,6.38022402778752,0.523823537829145,0.7831603516915
"ENSG00000008086",-0.075983709079659,3.68977464672413,0.621697250327941,0.838925275507486
"ENSG00000008118",-0.630980921129408,-0.738846903395971,0.16823591329612,0.49572957304976
"ENSG00000008128",0.253946108803494,1.02353809352886,0.420325443160667,0.716592753644868
"ENSG00000008130",0.0178290978822959,4.71988251530103,0.895012631861628,0.963236423196354
"ENSG00000008196",-0.510789427087937,-1.22227190549147,0.345311239596355,0.663587522276906
"ENSG00000008226",-1.5022217402353,2.07651465539711,0.000206585200673701,0.0152756061941186
"ENSG00000008256",-0.0439309332530329,5.53546420104974,0.760439885800941,0.905738856426779
"ENSG00000008277",0.0337941335480901,3.57439185469465,0.882128875074558,0.958465821485118
"ENSG00000008282",-0.146168792163595,5.26802582248963,0.374205674539807,0.684100246249033
"ENSG00000008283",-0.071618204172058,3.43293286783976,0.758510640760912,0.90499384549582
"ENSG00000008294",0.0482373337051358,7.93064490076676,0.61172116583536,0.833458223895307
"ENSG00000008300",-0.370464220756516,2.95699288479891,0.277515695570698,0.606037284326512
"ENSG00000008311",0.0221272418939374,5.19126851956309,0.892514923928426,0.962472092746246
"ENSG00000008323",-0.0988380958596494,-0.630195807673048,0.83953779582607,0.94022292191975
"ENSG00000008324",-0.402946791767525,1.41052849660899,0.0783246815213901,0.353636781505019
"ENSG00000008382",0.210207513493504,2.74010320713287,0.279108153965214,0.60779599462525
"ENSG00000008394",-0.360522851406363,1.11512672651484,0.465048867209937,0.746010567224716
"ENSG00000008405",0.256573443948282,4.79364195589157,0.11272522159958,0.414021031788457
"ENSG00000008441",-0.280874736924871,8.15620274709596,0.0348784082341339,0.241707013885275
"ENSG00000008513",-0.408582922311394,5.81587258966392,0.0269606129944511,0.214463718971932
"ENSG00000008516",-0.175952288196949,-0.624960029139351,0.71111688358171,0.883552570406112
"ENSG00000008517",-0.431007265477371,-0.228639361538234,0.234574468082639,0.564999968892073
"ENSG00000008710",0.051954027548417,8.22161451583427,0.759627308096641,0.905506938558769
"ENSG00000008735",-0.00549035941707607,2.69398785045542,0.985391121124803,0.994833974063412
"ENSG00000008838",0.0463544062497902,5.70381622167963,0.692109023539655,0.874761425924876
"ENSG00000008853",0.328023885392639,4.70888873155209,0.0555206116856379,0.302024831348758
"ENSG00000008869",0.128228013687492,6.32627983697577,0.163396133937,0.489923494912788
"ENSG00000008952",-0.29717974299035,6.5932749518159,0.0237261080257889,0.201198874320872
"ENSG00000008988",0.0813766090218886,7.72948693977743,0.602444883591287,0.828156356743683
"ENSG00000009307",-0.233006562652837,8.4187879874703,0.0435681501714893,0.269378759982876
"ENSG00000009335",0.287307490987487,6.71190164875561,0.00114388916910147,0.0394127471385049
"ENSG00000009413",-0.175458500821728,7.65740345230292,0.130586536005777,0.441193508329808
"ENSG00000009694",-1.85880709938799,5.49747122243485,4.13604120120902e-05,0.00712577073026017
"ENSG00000009709",-0.326399794937085,3.86989362193792,0.582600264532628,0.817526856080925
"ENSG00000009724",-0.664766822010059,-2.5007160026978,0.0928152885231659,0.383155136319245
"ENSG00000009765",-0.30009366414801,-1.48751557439459,0.544847334916723,0.796867037597686
"ENSG00000009780",-0.404704789390182,3.85744513020878,0.00189127335465986,0.0517931106511026
"ENSG00000009790",-0.375884347993284,-0.273822578868388,0.437939587659239,0.728587795848438
"ENSG00000009830",0.0877711527426559,4.58440532348892,0.411767067848447,0.710453502015601
"ENSG00000009844",-0.162539594328427,4.83868549367342,0.209900531114069,0.53875318802918
"ENSG00000009950",0.100374478619202,1.24318836693326,0.856541153106705,0.94866340394811
"ENSG00000009954",0.136541210466221,6.88809826747847,0.116972623259624,0.421313529650433
"ENSG00000010017",0.00963611933897453,5.72545829007976,0.922824568899513,0.973151328062159
"ENSG00000010030",-0.298133078083794,-1.32393035597661,0.542948405907639,0.795455112301565
"ENSG00000010072",-0.131598300079512,3.38276782806072,0.255353716772527,0.584361792708278
"ENSG00000010165",0.00785313766114408,4.52069276505003,0.955818312053164,0.985206947343678
"ENSG00000010219",0.412401047275427,2.37284575287262,0.103110697451509,0.399895293924264
"ENSG00000010244",0.0426410738013766,8.56157281280442,0.631803367309684,0.844202939695026
"ENSG00000010256",0.0317750913963605,4.23470117487394,0.830524194559142,0.937745152765708
"ENSG00000010270",0.135719137049067,4.34723778927063,0.24906214277392,0.579365733901664
"ENSG00000010278",-0.580383810580888,3.6572042154953,0.0370182318090311,0.249551731197151
"ENSG00000010282",-0.778004071662865,-1.50168531572674,0.0937199542103311,0.38473094157132
"ENSG00000010292",0.427829212932234,5.74598535050847,0.00103304680296567,0.037203548723377
"ENSG00000010295",0.074359451389259,4.05091581974709,0.660732848408981,0.85864072398538
"ENSG00000010310",-0.301173666874888,0.434438653971207,0.52866986107234,0.786174394332159
"ENSG00000010318",-0.22823115018316,2.36149884821252,0.231431171015254,0.561829429292855
"ENSG00000010319",-0.201116749519467,1.2481688599501,0.578996188953395,0.816071995357938
"ENSG00000010322",-0.16255834596457,6.96813682369647,0.227983684529401,0.557236587642527
"ENSG00000010327",-1.1063963769724,4.9611202380478,5.86165889518491e-05,0.00837479067269597
"ENSG00000010361",0.225961078425004,3.63563122608049,0.151353434384608,0.472310332129677
"ENSG00000010379",-0.025485190095944,-1.28285854192903,0.948754358644391,0.982950536525042
"ENSG00000010404",-0.0587832095060229,6.7226002642165,0.624327001697745,0.840485694113712
"ENSG00000010438",-0.624805826507984,-2.46305171750984,0.112695168021754,0.413991250839429
"ENSG00000010539",0.418705467467973,3.7924919540135,0.000859146286925971,0.0335407158022815
"ENSG00000010610",-0.17014358700938,1.84867903590801,0.656593181007454,0.856655475188126
"ENSG00000010626",0.296502183053959,2.59062226869653,0.101862091266324,0.398073652323033
"ENSG00000010671",-0.425510614074025,-0.643617249033019,0.372635134653237,0.68320797394682
"ENSG00000010704",-0.411076445186473,4.32636917469048,0.0547613857146134,0.299317069985072
"ENSG00000010803",-0.0255752398682521,5.86651782713205,0.778636611802095,0.912739184912924
"ENSG00000010810",-0.363846300049271,4.9239512300373,0.0570901564248849,0.305767317835654
"ENSG00000010818",-0.470209905911828,6.66042823285474,0.000301450393593436,0.0189509957598312
"ENSG00000010932",-0.894215893557063,-0.940286965105377,0.103510483365292,0.400687361254623
"ENSG00000011007",0.0637675165916473,5.84761180804743,0.412844013090748,0.710906573928104
"ENSG00000011009",0.125578581032384,3.80225339876768,0.422008645471441,0.717808335823517
"ENSG00000011021",-0.215837874684304,5.29527742903253,0.0462192559383053,0.276929745666944
"ENSG00000011028",-0.192894178334275,7.51664445127145,0.225095364251617,0.554041669449598
"ENSG00000011083",-0.037958675182373,-2.28573767869794,0.929036456416761,0.975491782148752
"ENSG00000011105",0.00761793064439646,5.92134141886774,0.972445102441331,0.990358097688649
"ENSG00000011114",-0.181341564616531,6.33723013006055,0.0480928237249586,0.282254601074318
"ENSG00000011132",-0.00757048306172741,3.81482261777001,0.955702375085381,0.985198538552335
"ENSG00000011143",0.157731078655999,3.60303249423415,0.263147238992173,0.592067778538629
"ENSG00000011198",-0.136629546060302,3.35525344632169,0.440046104684778,0.729358243269506
"ENSG00000011201",-0.181139853544759,5.42518372745287,0.617393038596374,0.836723415217417
"ENSG00000011243",0.270854292847934,5.32808376803765,0.032468812464631,0.234190128272316
"ENSG00000011258",0.0935651157658598,6.08507178884236,0.384442061916726,0.691264642670794
"ENSG00000011260",0.0487876330419782,4.3512618666756,0.698512580032865,0.877424633339968
"ENSG00000011275",0.164468335215107,6.21192825198454,0.0595537054870601,0.31181215946591
"ENSG00000011295",0.143059309922394,5.62235303684781,0.166605601592493,0.49365092858923
"ENSG00000011304",0.239035741033532,6.53131580686886,0.00285490164500212,0.0641319718664655
"ENSG00000011332",0.263444088109918,1.43752329930062,0.387178470723261,0.692898010359127
"ENSG00000011347",-0.292546451573534,4.302090588772,0.29674909699608,0.621423595480996
"ENSG00000011376",0.0886331808782226,4.38060274050268,0.496872322751707,0.767771119421635
"ENSG00000011405",-0.184135364930931,7.18503873353337,0.0296203221750932,0.224515040748299
"ENSG00000011422",-0.567082939026311,1.43607145165211,0.127909999133304,0.437526776376938
"ENSG00000011426",0.700980696281338,4.01953109660497,0.00131295366842398,0.0420469550684342
"ENSG00000011451",0.0453488708039563,5.43900702634947,0.70568343776155,0.880762645969449
"ENSG00000011454",-0.0219240773255945,6.7149631146528,0.768622069856653,0.908739909129308
"ENSG00000011465",0.169041155654012,3.56694578271546,0.783264401757386,0.91509111367621
"ENSG00000011478",0.380231598715941,1.84115305445064,0.0774040937924125,0.35134514542659
"ENSG00000011485",0.206004479009814,5.02398551677926,0.0604165635542783,0.313295329429743
"ENSG00000011523",0.0941573528167464,5.66672730284144,0.340820156043202,0.659848184043529
"ENSG00000011566",0.130091435725666,5.98956627002117,0.214651992397958,0.543842319905512
"ENSG00000011600",-0.62942080513577,0.0683311859952036,0.130768246482384,0.441443139284461
"ENSG00000011638",0.44074362468635,1.34207028301308,0.152312540958216,0.473427084483531
"ENSG00000011677",-1.04595456342838,-0.399588974422889,0.0495065871035815,0.285996513405581
"ENSG00000012048",0.510382558584823,3.94340421812688,0.00486934271180964,0.0853229379013656
"ENSG00000012061",0.177138146025208,5.15216233823946,0.237200685040151,0.567263533944156
"ENSG00000012124",-0.399973088938497,-0.744550424478041,0.434744815133841,0.726826471733097
"ENSG00000012171",-0.0767154379255686,4.02440135624743,0.7724773469695,0.910237667373827
"ENSG00000012174",0.00892231811533272,5.43567611199274,0.951371603560554,0.983751247769408
"ENSG00000012211",0.0647042220358465,2.65652149642962,0.726023754052495,0.890429944089343
"ENSG00000012223",-0.583633164896542,-0.871980671238348,0.240208650592962,0.570688010867244
"ENSG00000012232",0.0283431585883055,5.38928179859727,0.833241543663803,0.938771907622713
"ENSG00000012660",-0.2591672597113,5.73108094210445,0.0304871813433086,0.227068389469458
"ENSG00000012779",0.178399103874412,0.20945404143262,0.734907091227949,0.894151926618264
"ENSG00000012817",-3.79441636263414,2.05663279926512,0.00117334707480742,0.0396766220165623
"ENSG00000012822",-0.290275446709146,6.84379908264394,0.0058109175578691,0.0942102363566139
"ENSG00000012963",-0.0422144191298485,4.6413766280579,0.735423802998394,0.894329874630802
"ENSG00000012983",-0.363212971104552,6.59954857680186,0.000726407006376482,0.0306086040491516
"ENSG00000013016",-0.0890230061651556,3.19527095008315,0.67595024188851,0.867190193913051
"ENSG00000013275",-0.0974069681468401,3.83252527052552,0.345030134067625,0.663187775699394
"ENSG00000013288",-0.0108776235805837,5.07825697971374,0.938001867606288,0.978876986616168
"ENSG00000013293",-0.572850313787576,-0.0445432470101408,0.28744178515585,0.614110888886458
