"ensembl_gene_id","baseMean","log2FoldChange","pvalue","padj"
"ENSG00000004779",33.1540792980101,0.458891734954328,3.55126050278291e-05,0.00279907735868114
"ENSG00000004799",36.652095657349,-0.11443346846799,0.750929802682783,0.894843479855855
"ENSG00000004809",1.34070415230301,-2.08867889050034,0.0147267788580276,0.11658885592142
"ENSG00000004838",8.3496245659809,0.471623571461413,0.295453663950515,0.582031705862462
"ENSG00000004846",3.86975749395961,0.286551022221467,0.74734075204493,0.892541261538326
"ENSG00000004848",8.51795199225294,0.936691172937213,0.133693497310821,0.386487813888427
"ENSG00000004864",97.2385455867594,0.132923849917356,0.342942214794128,0.626262077756027
"ENSG00000004866",113.195966740655,0.14801340413551,0.197807253052947,0.474566915104562
"ENSG00000004897",537.876876565999,-0.251325719104239,0.00875175604270737,0.0875919519668362
"ENSG00000004939",2.3961760066152,-1.41528541844672,0.0582957288207094,0.246414821420656
"ENSG00000004961",29.1436371982702,-0.0580746588782658,0.735714496673204,0.886909666518679
"ENSG00000004975",223.765212628167,0.0254680035507802,0.809013310157522,0.922989154106199
"ENSG00000005001",9.82843575519494,-0.285660926305653,0.752552641216246,0.895553729814121
"ENSG00000005007",362.793194712615,0.0795350800824139,0.459246184725542,0.72219685422475
"ENSG00000005020",115.661289120758,0.326050393411711,0.370086547146135,0.649455283560545
"ENSG00000005022",140.557386641193,0.171189898456161,0.278881121987426,0.565565381863355
"ENSG00000005059",47.1278662333114,0.379969245526853,0.0449857935092723,0.213234291154005
"ENSG00000005073",15.2450076988815,1.27877327046407,0.0122348058873623,0.105061928468275
"ENSG00000005075",21.5874896912928,0.15817209168437,0.300485343658506,0.587147725659524
"ENSG00000005100",177.756945913542,0.0907582110059464,0.287153923391869,0.573821770789438
"ENSG00000005102",75.7073149388181,-0.459026858835691,0.164468385342854,0.431589716068986
"ENSG00000005108",103.115921700949,-0.386025549584739,0.249748698035051,0.537532055927167
"ENSG00000005156",290.436241865399,0.339889337755909,0.000605659597617953,0.0170398745931976
"ENSG00000005175",89.9446372742925,0.192862045203495,0.064950727159091,0.261491887385385
"ENSG00000005187",29.1714029643397,0.744783541759118,0.0307514468367826,0.174422633098725
"ENSG00000005189",20.1943050875573,0.207007226060533,0.374551164259,0.65306787805218
"ENSG00000005194",78.27346990168,0.1729009700951,0.0796195875701804,0.290090328801546
"ENSG00000005206",202.611567208437,0.0220455712392334,0.886892601908047,0.957708795087024
"ENSG00000005238",99.6070156795549,-0.0171456454892187,0.906617910476219,0.964990469029294
"ENSG00000005243",31.8149453625902,-0.667773478753232,0.0208453594956342,0.140898690571756
"ENSG00000005249",164.563456104622,0.374131211885862,0.0732608038088958,0.27756573004051
"ENSG00000005302",128.306708639516,0.209545802198005,0.0487273282926243,0.223190581276235
"ENSG00000005339",1224.29898312179,0.0665566860754338,0.505946615004515,0.75443626725897
"ENSG00000005379",96.0250450846147,0.96655637760587,0.0337730728581003,0.182576952754586
"ENSG00000005381",1.5822457761471,-2.00256438747711,0.0365920251013357,0.191133384937947
"ENSG00000005421",1.35387289993476,-2.03702596411662,0.0341185644479667,0.183912698553986
"ENSG00000005436",184.230360375442,0.347178325841172,0.00226020370845497,0.0392945050044679
"ENSG00000005448",23.4152106964562,0.235118986296905,0.328733944140097,0.611193323983915
"ENSG00000005469",93.7432602898016,0.265215266522563,0.0166510229925627,0.124285767606461
"ENSG00000005471",15.7486513545612,0.00375807771398036,0.991901495951435,0.996280331730108
"ENSG00000005483",986.86246003543,0.086048817344562,0.335643737899983,0.618415492018383
"ENSG00000005486",109.681796483441,0.343520742650295,0.0317435186389113,0.177093638632647
"ENSG00000005513",200.530280616032,0.39626474226029,0.0990446145707896,0.328287603273969
"ENSG00000005700",478.350525402537,-0.152344445801701,0.0595582513011518,0.249734238027987
"ENSG00000005801",128.11251995966,-0.0650594014937176,0.59691915104307,0.813886003679901
"ENSG00000005810",1036.25480285219,-0.273660392500423,0.00245378718388802,0.0413030201648446
"ENSG00000005812",202.815293830158,-0.16594231595427,0.0815776996507992,0.293803236250951
"ENSG00000005844",14.3934973311344,0.415368073492816,0.384917829886067,0.660938116483066
"ENSG00000005882",153.646920138226,0.035876535294983,0.765227065262156,0.902671933753406
"ENSG00000005884",193.296422353183,0.230188300438728,0.39278507590768,0.667742285174741
"ENSG00000005889",443.046905635995,0.202387955803272,0.0383703162959066,0.196277483065962
"ENSG00000005893",324.412306360714,-0.136293191902652,0.345417344894071,0.628025829136337
"ENSG00000005955",280.303095690654,0.0358285467311395,0.643811619662983,0.83911796740339
"ENSG00000005961",25.2520423135241,-0.297252738178031,0.342380892621712,0.625717402769231
"ENSG00000005981",1.61666597845986,-1.82732235500559,0.0259751842660313,0.160217042979893
"ENSG00000006007",140.552326531512,0.252261341073242,0.0287163945966698,0.168883898543912
"ENSG00000006015",47.7245118642233,-0.153996316846161,0.277669908247183,0.563983321633872
"ENSG00000006016",462.264933929461,0.763441732021474,8.33532630419002e-05,0.00485072577719296
"ENSG00000006025",83.7457789167314,0.145788913781229,0.374494830051805,0.65306787805218
"ENSG00000006042",236.061904705701,0.173191696629208,0.119032903022612,0.362587621468625
"ENSG00000006047",82.6381730229124,0.433239654841871,0.0622275747718458,0.255081387107214
"ENSG00000006062",85.2952770859249,-0.135579977865087,0.507180223073248,0.755248130966117
"ENSG00000006071",12.3800305237866,-0.604871029766587,0.219064950555502,0.501428959083607
"ENSG00000006074",3.73062082176509,-0.907207314428744,0.30043836592354,0.587147725659524
"ENSG00000006075",8.33008984614686,-0.717993833176203,0.214828419321819,0.496904666863101
"ENSG00000006114",478.031605276941,-0.0473413531154017,0.55746042608397,0.789624948488906
"ENSG00000006116",0.87392252595379,-2.32887379795958,0.0994869212223623,NA
"ENSG00000006118",293.822251189284,0.247665097682279,0.229977849544896,0.514789155046814
"ENSG00000006125",868.168991599615,-0.139988975394275,0.0386449600831648,0.19702754882619
"ENSG00000006128",0.824169072900432,-0.182856920468641,0.86262884361691,NA
"ENSG00000006194",234.361013763909,0.333033578646357,0.00130926457883691,0.0282604400315869
"ENSG00000006210",64.3414690401429,-0.311883412544185,0.234278499557936,0.520144700680121
"ENSG00000006282",177.017129416334,0.0162128459328576,0.927776112784416,0.972060304769321
"ENSG00000006283",971.051339912131,0.162724649255108,0.411507320522134,0.68323428145578
"ENSG00000006327",47.4506278673525,-0.371802805614175,0.221134562655216,0.504288517200756
"ENSG00000006377",36.7093414994711,-0.768116038302239,0.0784155003236752,0.287399014703595
"ENSG00000006432",67.1813448063064,0.306911012097457,0.294049613335891,0.58091309569013
"ENSG00000006451",174.761223800138,0.0303032066758006,0.811592911627108,0.92431140407251
"ENSG00000006453",93.2391934932569,-0.159883928440785,0.445271463457408,0.711048388243094
"ENSG00000006459",299.214127450504,0.482777291877534,0.00735472599681056,0.0786096428539822
"ENSG00000006468",220.464919738636,-0.0541865048326381,0.759289632057637,0.898950824560546
"ENSG00000006530",159.421224483867,0.157313629040346,0.085945375822015,0.302452625160079
"ENSG00000006534",22.2813285739086,0.109410100508788,0.816772700835982,0.926774265381841
"ENSG00000006555",12.9586166244322,0.183994653001437,0.721724203795633,0.879377419224688
"ENSG00000006576",305.906894103078,-0.0527963601342187,0.62888342475104,0.831634060092304
"ENSG00000006607",319.571665096308,0.348802844547872,1.68407304964103e-05,0.00166278382429651
"ENSG00000006611",38.118117225602,0.28488658051395,0.526071304786001,0.768733381781007
"ENSG00000006625",58.190749003993,0.296093394437778,0.05345630920795,0.235509673800128
"ENSG00000006634",51.4942393275109,0.639971246435913,1.58600351344044e-05,0.00162100710660817
"ENSG00000006638",37.2716293048848,-0.200371383454179,0.470502718528317,0.730605556693971
"ENSG00000006652",142.356891066909,0.225395394729186,0.0745628248273516,0.279944943551105
"ENSG00000006695",44.6821580301247,0.108142654256923,0.355232822528673,0.637232058238223
"ENSG00000006704",156.419840684921,0.150701132948589,0.324701454587056,0.60781804627334
"ENSG00000006712",85.4284873123004,-0.145382783915554,0.191950478811373,0.466772424161138
"ENSG00000006715",486.855889242306,0.00353893108282523,0.958707598223864,0.984499259208895
"ENSG00000006740",86.6111230561833,-0.135656166056437,0.474092367726446,0.733307330430508
"ENSG00000006744",164.302652555937,0.0497383013225741,0.634752144482774,0.834751491886382
"ENSG00000006747",9.2868508532618,-0.771271186639662,0.0597013020754054,0.250093590906657
"ENSG00000006756",184.837031977409,0.492670938693573,0.0304541464512059,0.173942969197949
"ENSG00000006757",43.3976631339342,0.615833005108812,0.000588265463116113,0.0168952873946998
"ENSG00000006788",1.98921309394531,-0.899783606727357,0.442634830632998,0.708871015840376
"ENSG00000006831",245.194467374586,0.105384832143619,0.302251368751573,0.588861285434468
"ENSG00000006837",33.0428140542945,-0.347606439809781,0.0110340644140816,0.0995538949636017
"ENSG00000007001",8.72300236202654,0.149388136928308,0.663025167004372,0.848737997362296
"ENSG00000007038",26.636347258363,0.643868666036014,0.102873695496703,0.335022708721222
"ENSG00000007047",159.46265903179,-0.0316942087870799,0.781952004751921,0.910577871927278
"ENSG00000007062",48.7912730388797,-0.25593390952568,0.580431525942519,0.803969871693278
"ENSG00000007080",24.8217250814749,-0.202150074062339,0.274966184836505,0.561850076239527
"ENSG00000007129",1.30842430376108,-0.343698073806827,0.677692402693584,0.856944259391368
"ENSG00000007168",972.061136043528,-0.0164976205037423,0.824761604842725,0.930418000723657
"ENSG00000007171",7.56413251398435,-0.987312540750762,0.00295335759721689,0.0462445251533093
"ENSG00000007174",21.1116983376731,1.00356502013264,0.0673763695003873,0.266420236962012
"ENSG00000007202",1131.33804511197,0.104983102321585,0.243945540173866,0.530407786621444
"ENSG00000007216",1.53022179840657,-1.79667255664428,0.0994365848118264,0.328828135739716
"ENSG00000007237",248.765412732194,-0.261655800794619,0.35340891211211,0.635620138893834
"ENSG00000007255",15.6962838806186,-0.136053296390584,0.554341231142367,0.787712081746229
"ENSG00000007264",12.8906944266986,0.43316243649056,0.302885121650805,0.589481494197657
"ENSG00000007312",8.59819865771653,0.0183507133650352,0.975432021832977,0.990634541215388
"ENSG00000007314",7.44364744406445,-0.493362686396449,0.359591750582443,0.640844637549709
"ENSG00000007341",184.999297524836,-0.0156053878094588,0.825092082520974,0.930418000723657
"ENSG00000007350",2.5056891299818,-2.5308586949038,0.0043360997586456,0.0576787240391266
"ENSG00000007372",26.4327833171592,0.189787594678819,0.677581944750164,0.856944259391368
"ENSG00000007376",34.2039695727133,0.206120142854352,0.280072072731962,0.566497207780318
"ENSG00000007384",163.053272950802,-0.315872755620175,0.0951715404063841,0.321228502932539
"ENSG00000007392",546.239075084886,0.126584478939823,0.13105374647621,0.38146860346535
"ENSG00000007402",114.896715702821,-0.0754211092496916,0.813212953569838,0.924997475553398
"ENSG00000007516",199.517978048363,1.12176649640599,0.000128558988789463,0.0064302216498249
"ENSG00000007520",31.9480241345039,0.19433367972611,0.222167303131199,0.505674399391435
"ENSG00000007541",223.161099759903,0.283429201891669,0.119194593601097,0.362684793763544
"ENSG00000007545",180.371426490212,0.0864666765770194,0.393805368304495,0.668738153017077
"ENSG00000007866",98.7391286965237,0.0349955548155871,0.853607216661336,0.943583980732736
"ENSG00000007908",9.24146738533717,-2.77904831468276,4.16376311985659e-05,0.00312402866771877
"ENSG00000007923",153.137129338105,0.0342802227287378,0.764988577204228,0.90263477441031
"ENSG00000007933",6.87086200351267,-0.151493050021938,0.811062524932186,0.924121396900102
"ENSG00000007944",77.8480425554637,0.606524235082987,0.01504369036219,0.117955696232155
"ENSG00000007968",30.0368628870425,0.978840996556207,0.000386966096219289,0.0129807280866381
"ENSG00000008018",136.969422008837,0.0494942622256602,0.539489371187558,0.777426854498125
"ENSG00000008056",4.45382313528568,-0.17102871421453,0.640857597401381,0.837546863177366
"ENSG00000008083",425.871901542101,-0.00808634786441734,0.937505843815022,0.975962457365324
"ENSG00000008086",70.3306640158013,0.0900577011191597,0.559334567947528,0.790075962417636
"ENSG00000008118",6.41948515935613,-0.459923162779557,0.353206401593794,0.63561716746844
"ENSG00000008128",14.1526349319129,0.272834846742649,0.32326419640203,0.606758084566651
"ENSG00000008130",143.958096661956,0.0279981563952219,0.843521369879568,0.938452516231384
"ENSG00000008196",5.78353163016368,-0.608917437350329,0.35854393850723,0.640122474248821
"ENSG00000008226",38.748214211999,-1.19433449381574,0.000207811037099432,0.00872772999310855
"ENSG00000008256",254.504533153671,-0.0951222694444723,0.50809974289193,0.755817480532382
"ENSG00000008277",73.9221886553371,0.285097797921049,0.188068432813967,0.462699628074983
"ENSG00000008282",209.862289446351,-0.138096340613472,0.345499305282314,0.628082354110452
"ENSG00000008283",68.8376232855887,-0.107883968796411,0.635212191960262,0.835002748561036
"ENSG00000008294",1255.96640300472,0.219816709610695,0.0404014368599962,0.202393948964542
"ENSG00000008300",65.5748466310132,-0.365494249293661,0.244351851048969,0.530798354727793
"ENSG00000008311",202.625122447663,0.213027515601686,0.180221541999778,0.451892347525078
"ENSG00000008323",9.3974995951099,-0.837856494541088,0.133418915322742,0.386290352929018
"ENSG00000008324",14.8660603604718,-0.366801881091924,0.051176956566792,0.229367089511838
"ENSG00000008382",40.2263356318902,0.0594133907536928,0.768888360946327,0.904259437439799
"ENSG00000008394",24.2156176091754,0.303725550717906,0.4503549010932,0.715324226740944
"ENSG00000008405",157.356925680777,0.363523059907558,0.0314949819379729,0.176321023085044
"ENSG00000008441",1509.33473085038,-0.276940524971324,0.0289818714211424,0.169550282075198
"ENSG00000008513",321.415546408769,-0.227520332854226,0.175209445221523,0.445850627819198
"ENSG00000008516",11.7601378665008,-1.04857583923029,0.060399703902137,0.251529245997042
"ENSG00000008517",7.48607187109707,-0.3221472408929,0.400933356936577,0.675537464372821
"ENSG00000008710",1695.79855694354,0.0595499845571958,0.729209775004065,0.883761712339698
"ENSG00000008735",44.8975425842845,-0.014925435428531,0.954612699302002,0.982312506533928
"ENSG00000008838",273.24967462033,0.031660911371111,0.802924868211884,0.920095001829104
"ENSG00000008853",148.92319331163,0.350313027046069,0.0331748226793251,0.180909741991164
"ENSG00000008869",404.64385604094,0.170864800307138,0.0362869444634416,0.190155798495083
"ENSG00000008952",503.457837581187,-0.259060511229817,0.026249664823231,0.160941396165907
"ENSG00000008988",1152.89323095151,0.116785681809124,0.427683156267264,0.696743890918067
"ENSG00000009307",1738.77706873859,-0.222627256548943,0.0192781526095672,0.134905820548095
"ENSG00000009335",526.199924068903,0.3118733390475,2.50539514724245e-05,0.00214930045992127
"ENSG00000009413",1036.53610737084,-0.0842542185600294,0.429762815062245,0.698127774017733
"ENSG00000009694",462.6928442359,-1.00664193377929,0.00269234149430423,0.0435922742564791
"ENSG00000009709",251.588192015934,1.12237270507375,0.0106368930238694,0.0977105469678642
"ENSG00000009724",1.02124273975395,-1.99383013301559,0.0421250993816248,NA
"ENSG00000009765",6.79248891117664,-2.12467879138442,0.00280509992212784,0.0446988060063794
"ENSG00000009780",75.9991980505385,-0.462783845524089,0.000112207867059548,0.00582523579685132
"ENSG00000009790",10.1447434978895,-1.14286024919449,0.0198184721757584,0.137141912734024
"ENSG00000009830",123.138934390854,0.0616010776334472,0.550790594847007,0.785236598083904
"ENSG00000009844",149.360478273947,-0.103999310594586,0.389140507733954,0.664525609245458
"ENSG00000009950",47.3234875337734,0.554523574536871,0.260966113703686,0.548712501209976
"ENSG00000009954",597.521909416072,0.179754458718303,0.0356245645899026,0.188230357935138
"ENSG00000010017",267.881908699561,0.0808175520717816,0.363685653001086,0.643404048655455
"ENSG00000010030",5.71286005405325,-0.0930945465192773,0.884601991170409,0.956706944114981
"ENSG00000010072",52.3158944587716,-0.11187303559486,0.251139391317341,0.539097725311201
"ENSG00000010165",124.98975639256,0.0551810182368596,0.705143943306106,0.871567358723811
"ENSG00000010219",32.9635380193738,0.279238543978046,0.230899312562203,0.516021537933563
"ENSG00000010244",1896.05580133146,0.109614421635136,0.190235915186009,0.465319502743006
"ENSG00000010256",100.92685223544,0.0368056877026066,0.782580270177719,0.91074201704399
"ENSG00000010270",106.76669672314,0.151503486552145,0.172701409939258,0.442492400221376
"ENSG00000010278",90.9277437758361,-0.412058949312178,0.119006123728215,0.362587621468625
"ENSG00000010282",5.05313424741832,-0.787505840293371,0.239283613459879,0.525680583222311
"ENSG00000010292",284.817170767452,0.450689490374236,0.000383204787491122,0.0129208160627644
"ENSG00000010295",93.0786565530293,0.0515503113909586,0.758818485908114,0.898677715337723
"ENSG00000010310",20.6498910214438,-0.35086160902333,0.466220907153369,0.727714015132608
"ENSG00000010318",29.4765502420477,-0.22133957923574,0.242965824954175,0.529263108092684
"ENSG00000010319",19.909004231273,-0.662524033776336,0.0416863660079863,0.205748291339051
"ENSG00000010322",679.504758351799,-0.153904364369563,0.294122937610343,0.58091309569013
"ENSG00000010327",247.012558990535,-1.29529591852601,1.10292300951879e-06,0.000264752115083111
"ENSG00000010361",68.5052382737913,0.174669600849274,0.253270716138192,0.541142274028727
"ENSG00000010379",3.87592672032127,-0.232148500428549,0.645733001478392,0.84011754679937
"ENSG00000010404",553.875979547273,0.018641362566477,0.880940752811761,0.954997298529985
"ENSG00000010438",1.50880268192055,-0.862122377317877,0.398059920165892,0.672862446614159
"ENSG00000010539",73.9311689816397,0.503363564345998,0.000141205491819097,0.00682114816624514
"ENSG00000010610",30.2057344522539,-0.34403020120348,0.289640497909015,0.576088455172131
"ENSG00000010626",36.1575567524066,0.077038921294833,0.712060559872848,0.874691217603761
"ENSG00000010671",7.86907977312091,-0.895586240189367,0.0855740030317792,0.301931129717426
"ENSG00000010704",109.29436090339,-0.13927202953593,0.321288670708354,0.605083539443418
"ENSG00000010803",294.187968077004,-0.0208735398400051,0.825447767267327,0.930620511485247
"ENSG00000010810",173.095710701287,-0.189862312930377,0.285399568061324,0.572410459164436
"ENSG00000010818",541.473325571836,-0.371488245208661,0.00462049317246235,0.0595517105019253
"ENSG00000010932",12.6135013926465,-0.714827659449116,0.306946563593928,0.592975253723798
"ENSG00000011007",283.882662330833,0.0589745921150058,0.340203792918759,0.622956976815685
"ENSG00000011009",76.1522268714194,-0.0621751295857611,0.677054447069278,0.856769194209631
"ENSG00000011021",203.23195112566,-0.165811412686683,0.147310114802424,0.406750649409606
"ENSG00000011028",1019.3829940846,-0.0822879423256338,0.609959018951128,0.821515299884504
"ENSG00000011083",3.01692474910112,-1.11128982917677,0.225070447652796,0.509162049354608
"ENSG00000011105",374.687675175641,0.101685097008422,0.630330284495882,0.832664810109293
"ENSG00000011114",401.367183284408,-0.154119384083276,0.02899085492473,0.169550282075198
"ENSG00000011132",78.3361832184137,-0.019031277469923,0.905314259946377,0.964517074467605
"ENSG00000011143",64.08695288877,0.147017179895507,0.262310559385225,0.549984280123518
"ENSG00000011198",63.8019780526675,0.000798988156533921,0.996910108934362,0.998589372545752
"ENSG00000011201",365.658211727738,-0.0138053799980957,0.964065823260981,0.986917721787522
"ENSG00000011243",216.837054552413,0.167219850278693,0.243106551495108,0.529367752985144
"ENSG00000011258",347.065329613662,0.0747024795842283,0.456264843533762,0.720121222768783
"ENSG00000011260",104.670021676223,0.0402955826698169,0.701501907929761,0.869921051034223
"ENSG00000011275",377.840281911006,0.185289100802512,0.0557847344276219,0.240978632375554
"ENSG00000011295",249.471532747046,0.200177547226971,0.0315814113116111,0.176641219959022
"ENSG00000011304",461.048354447163,0.234910306482867,0.00124267846095074,0.0275224232737578
"ENSG00000011332",19.9060590560066,-0.0853365797090701,0.769587981817087,0.904504897224564
"ENSG00000011347",133.66169281714,-0.254494720633855,0.30041996548799,0.587147725659524
"ENSG00000011376",109.388393691185,0.0810989652853893,0.513371107440371,0.760049512034024
"ENSG00000011405",722.059046513354,-0.156294935214525,0.0272831652650609,0.16474294057266
"ENSG00000011422",28.3369962673308,-1.30395810225906,0.00042652925614453,0.0138463250459325
"ENSG00000011426",101.101770711219,0.680549826211516,0.00102879426940604,0.0241637361391465
"ENSG00000011451",225.582679925346,0.00828612462427678,0.944191039018654,0.978421588635701
"ENSG00000011454",521.14476823411,-0.0279229685045606,0.67606778199451,0.856417986728945
"ENSG00000011465",343.205672487916,-1.01736971303994,0.0497259052798833,0.225997695824079
"ENSG00000011478",21.7386094777587,0.31675410824332,0.159504563923248,0.4241046307523
"ENSG00000011485",168.934233502728,0.186268553671151,0.0711401217278902,0.273974283928503
"ENSG00000011523",257.15330946073,0.158653173512928,0.0806061759048605,0.291962685029285
"ENSG00000011566",321.230367580089,0.180862395143479,0.0429870306193474,0.208445362786229
"ENSG00000011600",9.83211803401204,-0.545844697426371,0.201717831879751,0.479696531939147
"ENSG00000011638",18.6343771251971,0.167374223963803,0.570916602502256,0.797460650462926
"ENSG00000011677",11.5075040205144,-0.704241998619089,0.195374263289072,0.471409774894741
"ENSG00000012048",90.1110607913785,0.525902447405531,0.00352727288699688,0.0509994716174937
"ENSG00000012061",192.954532837939,0.196187198571838,0.189025521783956,0.463953134301478
"ENSG00000012124",8.39515867527958,-1.32034249718522,0.0145472262413447,0.115661294688026
"ENSG00000012171",119.014666878712,-0.0895084329400268,0.742014694608469,0.890159121450134
"ENSG00000012174",227.959337312019,0.0165741545660259,0.895672079984635,0.961251512984544
"ENSG00000012211",36.7760952450766,-0.0827920278812124,0.673150747035892,0.854709045285296
"ENSG00000012223",10.1496073317949,-1.71680021604211,0.00292124304160973,0.0459065010112425
"ENSG00000012232",225.739641824338,0.181108295088628,0.198490805947433,0.475552782493781
"ENSG00000012660",276.030809583019,-0.209099971618148,0.0641225771539922,0.259595734370138
"ENSG00000012779",17.2619816173721,0.0607359306424846,0.905212489914561,0.964517074467605
"ENSG00000012817",241.661854589745,-1.85174717300849,0.00397273022900134,0.0547951958048604
"ENSG00000012822",590.913792426553,-0.242898979026461,0.0217036967603981,0.144351099576974
"ENSG00000012963",129.014664897151,-0.0222449989014753,0.822852664162789,0.929617442047469
"ENSG00000012983",491.506175641736,-0.346637743422031,5.24189397618712e-05,0.00365850590070818
"ENSG00000013016",53.1900132680509,-0.161476414644873,0.37411564861207,0.6528226277738
"ENSG00000013275",72.2402831981576,-0.101313845918998,0.317623183490431,0.601651386087535
"ENSG00000013288",182.996208977976,-0.0204139993787929,0.891535205905202,0.95940687104177
"ENSG00000013293",15.8207497422837,0.765033257214245,0.155515188018004,0.419121916501868
"ENSG00000013297",92.1365764762153,1.04932572128972,0.0181186971735476,0.130609103423334
"ENSG00000013306",193.185216839532,-0.0462762925958888,0.748422079698016,0.893075373525726
"ENSG00000013364",315.635641678747,-0.339320323504583,0.0797205023915177,0.290230547526654
"ENSG00000013374",176.770075199591,0.0426109624723588,0.609287552290746,0.821136015840881
"ENSG00000013375",289.512190127305,0.0345656577573949,0.731355530448777,0.884816084255433
