ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000153201,1055.9973059293602,1.1426555522722903,0.19594931806056343,5.831383153469929,5.496979846325642e-09,6.842046163845104e-06
ENSG00000158669,266.44652644159106,1.6835943868364418,0.29029070538686463,5.79968409457943,6.643996328376178e-09,7.0340254878641664e-06
ENSG00000085117,61.67300452069936,3.5268476002254108,0.6116683480601424,5.765947529262432,8.120032175088008e-09,7.0340254878641664e-06
ENSG00000169180,329.3652166879999,1.6126060729555296,0.27762105159101086,5.808659191058783,6.297513365033448e-09,7.0340254878641664e-06
ENSG00000125633,402.1981857153966,1.3979178500663403,0.24237206368017666,5.7676525455960554,8.038331542382199e-09,7.0340254878641664e-06
ENSG00000003402,1147.2354706505498,1.2839948184930123,0.2228715886634875,5.761141768642878,8.354682717833725e-09,7.0340254878641664e-06
ENSG00000117000,257.344284029992,1.8740685937116426,0.32478892961525063,5.770112287791612,7.92187280798657e-09,7.0340254878641664e-06
ENSG00000086300,58.75060202008705,2.833841259917387,0.4922071828180602,5.757415492583109,8.541150277790687e-09,7.0340254878641664e-06
ENSG00000131669,105.00750920556513,2.28017022526676,0.3972493332336711,5.739896922433629,9.473419483222181e-09,7.462583225957368e-06
ENSG00000134851,395.4325634653538,1.4139390073916855,0.24836779514964452,5.692924102900582,1.248819086938596e-08,9.427543423813952e-06
ENSG00000174238,260.11415809071957,1.6569307500992594,0.29223208105110293,5.669913940110874,1.4286926627470419e-08,1.0354021465460363e-05
ENSG00000146457,340.3030517601708,1.665475593886411,0.29469951763899227,5.651436443566302,1.5911251955552214e-08,1.1087694728103656e-05
ENSG00000075420,876.1676472380683,2.032094676465973,0.3623157719798841,5.608628808405269,2.039358885245116e-08,1.3684853438100375e-05
ENSG00000109320,181.72873972137467,1.436685524064538,0.25737618078872465,5.582045392319682,2.3770631456333997e-08,1.4850906921581357e-05
ENSG00000090376,332.5056839594401,3.621879742231296,0.6482610775213132,5.587069574005416,2.3093322395003224e-08,1.4850906921581357e-05
ENSG00000166128,293.87784698405983,2.366226315197447,0.4244412243937493,5.574921047259834,2.4764215314390415e-08,1.4955935102204186e-05
ENSG00000101596,1028.9679496862866,1.6315254817578797,0.2946689680884159,5.536807938555436,3.080340183031152e-08,1.7440501073799504e-05
ENSG00000109103,100.29494356885311,2.0100161530100036,0.3629322118895469,5.53826882035404,3.05476131348592e-08,1.7440501073799504e-05
ENSG00000051382,174.86895417915758,1.987988612750902,0.3614812736959579,5.499561823562126,3.807361984984035e-08,2.0903571043618407e-05
ENSG00000168484,16.994581030743518,8.064697300687795,1.469126437984564,5.489450800267016,4.031854005840019e-08,2.1485038493473374e-05
ENSG00000162511,133.96221847897203,3.4974528160645066,0.6394049535705473,5.469855678368033,4.5040218705606247e-08,2.2776546002065863e-05
ENSG00000125772,654.4225337801537,2.186747658840764,0.3998436453588476,5.469006908633559,4.52564110870058e-08,2.2776546002065863e-05
ENSG00000135655,344.3914662649017,1.5621877812248197,0.28694377923161657,5.444229477314599,5.203010989962882e-08,2.525025749938864e-05
ENSG00000167257,140.25170739975596,-0.8274389985178927,0.1520726038344881,-5.441078653578234,5.2958923996951555e-08,2.525025749938864e-05
ENSG00000081237,167.8203096127385,4.405545309545869,0.8109375176090531,5.432656911145341,5.552109438982341e-08,2.579310738858514e-05
ENSG00000137393,51.70707701670567,2.9918591735474633,0.5512268965825957,5.427636409064745,5.7105220162227414e-08,2.5865809472480907e-05
ENSG00000115091,673.3276544953187,1.5747675023549403,0.29348541302134257,5.365743687712417,8.061635543090222e-08,3.5624564090172836e-05
ENSG00000136560,194.89916708714512,1.6352954436415597,0.3069089996048027,5.328274653878769,9.915011337567365e-08,4.1995346677509765e-05
ENSG00000120217,15.445495915964697,3.6836017146828777,0.6914540754846987,5.327326637131654,9.966883249436582e-08,4.1995346677509765e-05
ENSG00000113369,497.23679950695305,1.6300998952430559,0.30788982247594865,5.29442604544161,1.193907926183612e-07,4.916187228771519e-05
ENSG00000137575,534.1814861639854,1.7657743744679792,0.3343783549745826,5.280767574211562,1.2864380042409596e-07,5.179485280186157e-05
ENSG00000104763,295.2964349835788,1.9437690088476645,0.3691862153582012,5.26500971051081,1.4018194777677675e-07,5.521340282216611e-05
ENSG00000160201,526.258511919176,1.4780701405447498,0.2820425322856237,5.24059307143049,1.6006133263262046e-07,6.17019409497408e-05
ENSG00000125347,120.50682930356656,3.1937271913144216,0.6148066792252955,5.194685255109406,2.0506648032591711e-07,7.740405188635347e-05
ENSG00000015475,52.73912803835725,2.480392469685488,0.4784623073395909,5.184091686296655,2.1707013548702024e-07,7.985403396561743e-05
ENSG00000119844,205.91614172262192,1.3878983107425897,0.26786800748322687,5.181276867598666,2.2037209947460378e-07,7.985403396561743e-05
ENSG00000134909,312.71170865125583,-1.0362531421763141,0.20130205986048705,-5.147752302656476,2.6362628716879267e-07,9.070043288347949e-05
ENSG00000119684,433.6607420212531,-0.9508415644712683,0.1846144190088458,-5.150418746141973,2.5990551413584136e-07,9.070043288347949e-05
ENSG00000197142,49.82651159424668,4.475563359089295,0.8696242647438499,5.146548389386978,2.6532304574591085e-07,9.070043288347949e-05
ENSG00000197329,146.67733279032097,1.938638425826035,0.37834585577026664,5.123984830966895,2.991450598977242e-07,9.85438217313994e-05
ENSG00000153395,239.54022521797015,2.381446495263512,0.464466654612579,5.12727118645347,2.939719267382354e-07,9.85438217313994e-05
ENSG00000163660,835.7739485428481,2.051844701430285,0.4017302062550984,5.107519099839271,3.2641611172704227e-07,0.00010560726986197414
ENSG00000102921,319.98498906717043,1.2713249359156094,0.24967615170138024,5.091895750764976,3.545010137935446e-07,0.00010685027580985053
ENSG00000155097,299.90390530814767,1.4126524205563507,0.27758332044973105,5.089111327970352,3.5974538163157535e-07,0.00010685027580985053
ENSG00000184014,592.4568137132397,1.4719094371305743,0.2890240366209172,5.092688671638494,3.530211233908539e-07,0.00010685027580985053
ENSG00000115756,156.94071905647027,2.0208032165312795,0.39689024402981266,5.091592063370259,3.5506939376506434e-07,0.00010685027580985053
ENSG00000146278,588.6059702818043,1.542196669400431,0.30277191445747587,5.093592224905759,3.5134201987968987e-07,0.00010685027580985053
ENSG00000169756,267.81385924567303,1.1808581895327717,0.23407347408550278,5.044818487640447,4.5395210105041446e-07,0.00012787042328643851
ENSG00000147872,101.06400207836111,2.3012092263588193,0.45595050740916704,5.047059250871124,4.486622434727939e-07,0.00012787042328643851
ENSG00000114480,71.80570234527816,1.9632570225452486,0.38931813594612336,5.042809058391613,4.587469650965064e-07,0.00012787042328643851
ENSG00000272888,564.9394523842575,1.5319959928776108,0.30366411906828883,5.045034617781402,4.534392640675592e-07,0.00012787042328643851
ENSG00000173281,157.9103634985359,2.2650948654530265,0.4511656494317466,5.020539281538754,5.152661217127796e-07,0.0001414483574726082
ENSG00000151413,99.64622246137806,-0.9281499138473924,0.18530042767615035,-5.008892453661901,5.47441513286228e-07,0.00014803799011522205
ENSG00000116701,75.04107217142761,5.553646704171156,1.1105636821064813,5.000745831735807,5.710895886854457e-07,0.0001521617818794545
ENSG00000188313,142.6504058140524,2.3978432482446537,0.4803687018351267,4.99167251963815,5.985868305312266e-07,0.00015493137422235379
ENSG00000141526,262.47066670287757,2.241002799789215,0.4487750419109839,4.993599444047795,5.926424813843306e-07,0.00015493137422235379
ENSG00000197930,204.19928430827994,2.111244588836979,0.4240517275996329,4.978743043420174,6.399854159374677e-07,0.00016331346149232453
ENSG00000188906,331.45064567730986,2.514900994676645,0.5055104658016333,4.974973150533176,6.525668420841533e-07,0.00016421119506778733
ENSG00000165195,49.23621397794078,1.9519969069780214,0.3926564875337427,4.971258514633043,6.651968172846813e-07,0.00016509638267895693
ENSG00000069956,254.5242731615217,1.2958527369488178,0.2608961398698496,4.966929513005694,6.802129778202802e-07,0.00016654187475875456
ENSG00000006652,159.9912946829138,1.8675678829974578,0.3763383046028121,4.962470894288827,6.960199915807383e-07,0.00016813986943279752
ENSG00000188786,161.24659324917414,1.465726737011831,0.29578576351886904,4.955366071627474,7.219423631733439e-07,0.0001721072596838769
ENSG00000129292,663.4784393059831,1.258831547196656,0.2545919746523057,4.944506003835481,7.633718911654608e-07,0.00017962041459916649
ENSG00000135821,867.8923956347585,2.188389726370573,0.4428458729442569,4.941650944652781,7.746380938998949e-07,0.00017993452545228582
ENSG00000170448,142.4938409133612,1.183930774159547,0.24049378630546975,4.922916273004014,8.526393893416679e-07,0.0001955458285581309
ENSG00000115548,510.01635523139345,1.6209257931104637,0.3297697970582897,4.915325198274453,8.863520574949484e-07,0.00020073658222116844
ENSG00000112137,103.19779656017961,2.169289195860749,0.441689437541465,4.9113449665798266,9.045379052663442e-07,0.0002023261452792052
ENSG00000164116,62.31242830919306,3.1666285104034957,0.6454522622216917,4.906061525764492,9.292338696065085e-07,0.00020531535670159415
ENSG00000173391,19.91690547441712,5.489168903732826,1.126213154937224,4.874005315662288,1.093580450394893e-06,0.00023871675421993578
ENSG00000128512,332.73965886975395,1.7297638113473564,0.3554096459216449,4.8669579770738896,1.133291144755954e-06,0.0002444401066748616
ENSG00000197249,108.78252492979783,6.428095399077225,1.3235944889038804,4.856544397068757,1.194520081878824e-06,0.00025165482376140157
ENSG00000000938,54.02284752513886,5.072935572988017,1.044170782583417,4.858338939954729,1.18374643783225e-06,0.00025165482376140157
ENSG00000116815,22.308577481979402,3.9229319514748426,0.8087267926095175,4.850750571545582,1.229951416627272e-06,0.0002561409168557806
ENSG00000133316,64.32326302109952,1.9043621078486468,0.3929123272421193,4.846786358716473,1.2547742377416674e-06,0.00025834090499322193
ENSG00000132965,24.98493058212717,5.309136556932231,1.0961764969801548,4.843322741874429,1.2768563308814513e-06,0.0002599335168866307
ENSG00000121073,72.05842019320733,0.8494826968130628,0.1756744872958372,4.835549600224689,1.3277825975687503e-06,0.0002672973900305624
ENSG00000076513,231.92487004432502,1.4772100834363617,0.30631857407064106,4.822463306112472,1.4179612046198127e-06,0.00028231451764067873
ENSG00000117410,74.31077927766121,1.6850142992504331,0.34972300564734055,4.818139704968668,1.4490290034442488e-06,0.00028536421178698804
ENSG00000069974,137.26741090489577,1.3459366616647939,0.28023953249468553,4.8028079753177515,1.564559123470214e-06,0.0003030764919758072
ENSG00000144580,290.62542164552895,0.6480797501999435,0.13496588646478225,4.801804123807628,1.5724246741210881e-06,0.0003030764919758072
ENSG00000148841,125.36169174876066,1.856385566643822,0.38682790319373,4.798996016877594,1.594629654304716e-06,0.00030412105343887206
ENSG00000139496,518.6651540022797,1.4161725350411893,0.29639138528820397,4.778048908756699,1.7700433239219942e-06,0.0003340588014876947
ENSG00000018280,194.5432677735357,5.2513764519186035,1.1026259944974015,4.762608969972891,1.9110593833787177e-06,0.0003569543701861403
ENSG00000174718,464.30122996321774,1.495512567657076,0.31441925565459405,4.756428051912872,1.9704842196849456e-06,0.0003642982968597127
ENSG00000101109,335.7164129830737,1.5167779434209279,0.3210393844200918,4.724585259720559,2.305854603615647e-06,0.00042199468392230597
ENSG00000165097,137.86173253132205,1.4552600727406386,0.30822755825353976,4.721382088565814,2.3424741527065926e-06,0.00042440946698738046
